ticker,ritter_ticker,name,first_trade,yf_first_trade,year,offer_price,adr,ritter_shares,edgar_shares,yf_shares,est_edgar,est_yf,est_ritter,mcap_listing_b,mcap_src,mcap_conf,match_method,bucket,reason
TIL,TIL,Instil Bio Inc,2021-03-19,2021-03-19,2021,20.0,1.0,,128743123.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
DSEY,DSEY,Diversey Holdings Ltd,2021-03-25,nan,2021,15.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
LVTX,LVTX,Lava Therapeutics BV,2021-03-25,nan,2021,15.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
IKNA,IKNA,Ikena Oncology Inc,2021-03-26,nan,2021,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
ZH,ZH,Zhihu Inc,2021-03-26,2021-03-26,2021,9.5,2.0,280752684.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
TWOA,TWOA,two,2021-03-30,nan,2021,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
RPHM,RPHM,Reneo Pharmaceuticals Inc,2021-04-09,nan,2021,15.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
VECT,VECT,VectivBio Holding AG,2021-04-09,nan,2021,17.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
AGL,AGL,agilon health inc,2021-04-15,2021-04-15,2021,23.0,1.0,,390832560.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
AKYA,AKYA,Akoya Biosciences Inc,2021-04-16,nan,2021,20.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
ZY,ZY,Zymergen Inc,2021-04-22,nan,2021,31.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
IMPL,IMPL,Impel NeuroPharma Inc,2021-04-23,nan,2021,15.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
FTCI,FTCI,FTC Solar Inc,2021-04-28,2021-04-28,2021,13.0,1.0,,84301596.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
TALS,TALS,Talaris Therapeutics Inc,2021-05-07,nan,2021,17.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
OTLY,OTLY,Oatly Group AB,2021-05-20,2021-05-20,2021,17.0,2.0,591835216.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
OMIC,OMIC,Singular Genomics Systems Inc,2021-05-27,nan,2021,22.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
ZME,ZME,Zhangmen Education Inc,2021-06-08,nan,2021,11.5,2.0,1419033360.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
CNVY,CNVY,Convey Holding Parent Inc,2021-06-16,nan,2021,14.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
WKME,WKME,WalkMe Ltd,2021-06-16,nan,2021,31.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
ISPC,ISPC,iSpecimen Inc,2021-06-17,2021-06-17,2021,8.0,1.0,,6922628.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
LYEL,LYEL,Lyell Immunopharma Inc,2021-06-17,2021-06-17,2021,17.0,1.0,,239398206.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
VERV,VERV,Verve Therapeutics Inc,2021-06-17,nan,2021,19.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
AMAM,AMAM,Ambrx Biopharma Inc,2021-06-18,nan,2021,18.0,2.0,263686190.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
DNAY,DNAY,Codex DNA Inc,2021-06-18,nan,2021,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
CYT,CYT,Cyteir Therapeutics Inc,2021-06-18,nan,2021,18.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
BHG,BHG,Bright Health Group Inc,2021-06-24,nan,2021,18.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
MIRO,MIRO,Miromatrix Medical Inc,2021-06-24,nan,2021,9.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
ELEV,ELEV,Elevation Oncology Inc,2021-06-25,nan,2021,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
GRPH,GRPH,Graphite Bio Inc,2021-06-25,nan,2021,17.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
MF,MF,Missfresh Ltd,2021-06-25,nan,2021,13.0,2.0,706354477.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
MCW,MCW,Mister Car Wash Inc,2021-06-25,2026-05-18,2021,15.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,ticker reused by another company (yfinance first trade 2026-05-18 != IPO 2021-06-25)
AVTE,AVTE,Aerovate Therapeutics Inc,2021-06-30,nan,2021,14.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
DIDI,DIDI,Didi Global Inc,2021-06-30,nan,2021,14.0,2.0,1205810369.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
IAS,IAS,Integral Ad Science Holding Co,2021-06-30,2025-12-22,2021,18.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,ticker reused by another company (yfinance first trade 2025-12-22 != IPO 2021-06-30)
PBBK,PBBK,"PB Bankshares, Inc.",2021-07-15,nan,2021,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
BLFY,BLFY,Blue Foundry Bancorp,2021-07-16,nan,2021,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
IMGO,IMGO,Imago BioSciences Inc,2021-07-16,nan,2021,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
HCWB,HCWB,HCW Biologics Inc,2021-07-20,2021-07-20,2021,8.0,1.0,,35723996.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
PYCR,PYCR,Paycor HCM Inc,2021-07-21,nan,2021,23.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
TCBC,TCBC,"TC Bancshares, Inc.",2021-07-21,nan,2021,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
BASE,BASE,Couchbase Inc,2021-07-22,nan,2021,24.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
INST,INST,"Instructure Holdings, Inc",2021-07-22,nan,2021,20.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
OB,OB,Outbrain Inc,2021-07-23,nan,2021,20.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
MLNK,MLNK,MeridianLink Inc,2021-07-28,nan,2021,26.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
SNPO,SNPO,Snap One Holdings Corp,2021-07-28,nan,2021,18.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
ICVX,ICVX,Icosavax Inc,2021-07-29,nan,2021,15.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
RLYB,RLYB,Rallybio Corp,2021-07-29,2021-07-29,2021,13.0,1.0,,32129970.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
COOK,COOK,Traeger Inc,2021-07-29,2021-07-29,2021,18.0,1.0,,117547916.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
OMGA,OMGA,Omega Therapeutics Inc,2021-07-30,nan,2021,17.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
ADGI,ADGI,Adagio Therapeutics Inc,2021-08-06,nan,2021,17.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
ELYM,ELYM,Eliem Therapeutics Inc,2021-08-10,nan,2021,12.5,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
SSBK,SSBK,"Southern States Bancshares, In",2021-08-12,nan,2021,19.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
DICE,DICE,DICE Therapeutics Inc,2021-09-15,nan,2021,17.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
TWKS,TWKS,"Thoughtworks Holding, Inc",2021-09-15,nan,2021,21.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
AKA,AKA,A.K.A. Brands Holding Corp,2021-09-22,2021-09-22,2021,11.0,1.0,,128647836.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
ESMT,ESMT,EngageSmart Inc,2021-09-23,nan,2021,26.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
SOVO,SOVO,Sovos Brands Inc,2021-09-23,nan,2021,12.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
STER,STER,Sterling Check Corp,2021-09-23,nan,2021,23.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
THRN,THRN,Thorne Healthtech Inc,2021-09-23,nan,2021,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
HLTH,HLTH,Cue Health Inc,2021-09-24,nan,2021,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
EXAI,EXAI,Exscientia PLC,2021-10-01,nan,2021,22.0,2.0,118310127.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
TDCX,TDCX,TDCX Inc,2021-10-01,nan,2021,18.0,2.0,142858957.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
THRX,THRX,Theseus Pharmaceuticals Inc,2021-10-07,nan,2021,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
ISO,ISO,IsoPlexis Corp,2021-10-08,nan,2021,15.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
AVDX,AVDX,AvidXchange Holdings Inc,2021-10-13,nan,2021,25.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
INKT,INKT,MiNK Therapeutics Inc,2021-10-15,2021-10-15,2021,12.0,1.0,,33504350.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
FNA,FNA,Paragon 28 Inc,2021-10-15,nan,2021,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
VTYX,VTYX,Ventyx Biosciences Inc,2021-10-21,nan,2021,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
UTRS,UTRS,Minerva Surgical Inc,2021-10-22,2021-10-22,2021,12.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
XLO,XLO,Xilio Therapeutics Inc,2021-10-22,2021-10-22,2021,16.0,1.0,,27468948.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
HRT,HRT,Hireright Holdings Corp,2021-10-29,nan,2021,19.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
SONX,SONX,Sonendo Inc,2021-10-29,2021-10-29,2021,12.0,1.0,,26334216.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
PIK,PIK,Kidpik Corp,2021-11-11,nan,2021,8.5,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
LVLU,LVLU,Lulu's Fashion Lounge Holdings,2021-11-11,2021-11-11,2021,16.0,1.0,,38421124.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
WBEV,WBEV,"Winc, Inc.",2021-11-11,nan,2021,13.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
USER,USER,"UserTesting, Inc.",2021-11-17,nan,2021,14.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
VINE,VINE,Fresh Vine Wine Inc,2021-12-14,nan,2021,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
AOGOU,AOGOU,Arogo Capital Acq,2021-12-27,2021-12-27,2021,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
WTMAU,WTMAU,Welsbach Technology Metals Acq,2021-12-28,nan,2021,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
GMFIU,GMFIU,Aetherium Acq,2021-12-30,nan,2021,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
CINC,CINC,CinCor Pharma Inc,2022-01-07,nan,2022,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
VIGL,VIGL,Vigil Neuroscience Inc,2022-01-07,nan,2022,14.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
CFSB,CFSB,"CFSB Bancorp, Inc. /MA/",2022-01-13,nan,2022,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
MHUA,MHUA,Meihua International Medical T,2022-02-16,nan,2022,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
BWV,BWV,Blue Water Vaccines Inc,2022-02-18,nan,2022,9.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
HLVX,HLVX,HilleVax Inc,2022-04-29,nan,2022,17.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
THRD,THRD,Third Harmonic Bio Inc,2022-09-15,nan,2022,17.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
HSPOU,HSPO,Horizon Space Acquisition I,2022-12-22,nan,2022,10.0,1.0,,,,,,,,unresolved,none,name+date(1.00),drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
TRNR,TRNR,Interactive Strength (Forme),2023-04-28,2023-04-28,2023,8.0,1.0,,14313185.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
SLRN,SLRN,"Acelyrin, Inc.",2023-05-05,nan,2023,18.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
TSBX,TSBX,Turnstone Biologics Corp.,2023-07-21,nan,2023,12.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
HRYU,HRYU,"Hanryu Holdings, Inc.",2023-08-01,nan,2023,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
RYZB,RYZB,"RayzeBio, Inc.",2023-09-15,nan,2023,18.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
AIRE,AIRE,reAlpha Tech Corp.,2023-10-23,2023-10-23,2023,23.01,1.0,,44122091.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
CRGX,CRGX,"CARGO Therapeutics, Inc.",2023-11-10,nan,2023,15.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
JVSAU,JVSAU,JVSPAC Acquisition,2024-01-19,nan,2024,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
ZK,ZK,ZEEKR Intelligent Technology,2024-05-10,nan,2024,21.0,2.0,2021000000.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
ALMS,ALMS,ALUMIS INC.,2024-06-28,nan,2024,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
TDTH,TDTH,Trident Digital Tech Holdings,2024-09-10,nan,2024,5.0,2.0,503764286.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
XCH,XCH,XCHG Ltd,2024-09-10,nan,2024,6.2,2.0,2242905946.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
FLX,FLX,BingEx Ltd,2024-10-04,nan,2024,16.5,2.0,217059729.0,213389729.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
SAG,SAG,SAG Holdings Ltd,2024-10-23,nan,2024,8.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
IZTC,IZTC,Invizyne Technologies Inc,2024-11-13,nan,2024,8.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
NAMI,NAMI,Jinxin Technology Holding Co,2024-12-06,nan,2024,4.0,2.0,1131490747.0,1152740747.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
CHA,CHA,Chagee Holdings Ltd.,2025-04-17,nan,2025,28.0,2.0,183549892.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
YB,YB,Yuanbao Inc.,2025-04-30,nan,2025,15.0,2.0,270481206.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing)
BABA,BABA,Alibaba Group Holding Ltd,2014-09-19,2014-09-19,2014,68.0,2.0,2464393304.0,,2500000000.0,,170.0,,170.0,single:yf,low,ticker+date,headline,
META,FB,Facebook Inc,2012-05-17,2012-05-18,2012,38.0,1.0,2138085037.0,,2706319872.0,,102.840155136,81.247231406,92.043693271,auto:ritter+yf,high,ticker+date,headline,
UBER,UBER,Uber Technologies Inc,2019-05-10,2019-05-10,2019,45.0,1.0,,1695552739.0,1676960000.0,76.299873255,75.4632,,75.8815366275,auto:edgar+yf,high,ticker+date,headline,
ARM,ARM,ARM Holdings PLC,2023-09-14,2023-09-14,2023,51.0,2.0,1026054856.0,1025234000.0,1412440064.0,,72.034443264,,72.034443264,single:yf,low,ticker+date,headline,
RIVN,RIVN,Rivian Automotive Inc,2021-11-10,2021-11-10,2021,78.0,1.0,868277142.0,102000000.0,883400000.0,7.956,68.9052,67.725617076,68.315408538,auto:ritter+yf,high,ticker+date,headline,
CPNG,CPNG,Coupang Inc,2021-03-11,2021-03-11,2021,35.0,1.0,1715140797.0,,1800000000.0,,63.0,60.029927895,61.5149639475,auto:ritter+yf,high,ticker+date,headline,
VG,VG,"Venture Global, Inc",2025-01-24,nan,2025,25.0,1.0,2419541852.0,,,,,60.4885463,60.4885463,ritter-anchor,med,ticker+date,headline,
GM,GM,General Motors Co,2010-11-18,2010-11-18,2010,33.0,1.0,,1500136998.0,1554810000.0,49.504520934,51.30873,,50.406625467,auto:edgar+yf,high,ticker+date,headline,
KVUE,KVUE,Kenvue Inc.,2023-05-04,2023-05-04,2023,22.0,1.0,,1914894444.0,1895549952.0,42.127677768,41.702098944,,41.914888356,auto:edgar+yf,high,ticker+date,headline,
NU,NU,Nu Holdings Ltd,2021-12-09,2021-12-09,2021,9.0,1.0,4608684459.0,,4608679936.0,,41.478119424,41.478160131,41.478139777500004,auto:ritter+yf,high,ticker+date,headline,
ABNB,ABNB,Airbnb Inc,2020-12-10,2020-12-10,2020,68.0,1.0,597448251.0,,597448000.0,,40.626464,40.626481068,40.626472534,auto:ritter+yf,high,ticker+date,headline,
RKT,RKT,Rocket Companies Inc,2020-08-06,2020-08-06,2020,18.0,1.0,1983652048.0,,1983650048.0,,35.705700864,35.705736864,35.705718864000005,auto:ritter+yf,high,ticker+date,headline,
DASH,DASH,DoorDash Inc,2020-12-09,2020-12-09,2020,102.0,1.0,317656521.0,,378000000.0,,38.556,32.400965142,35.478482571,auto:ritter+yf,high,ticker+date,headline,
HOOD,HOOD,Robinhood Markets Inc,2021-07-29,2021-07-29,2021,38.0,1.0,,,896046016.0,,34.049748608,,34.049748608,single:yf,low,ticker+date,headline,
SNOW,SNOW,Snowflake Inc,2020-09-16,2020-09-16,2020,120.0,1.0,276694828.0,288700000.0,276695008.0,34.644,33.20340096,33.20337936,33.20340096,auto:edgar+ritter+yf,high,ticker+date,headline,
LU,LU,Lufax Hldg Ltd,2020-10-30,2020-10-30,2020,13.5,2.0,1219072996.0,1231150560.0,2439360000.0,,32.93136,,32.93136,single:yf,low,ticker+date,headline,
PATH,PATH,UiPath Inc,2021-04-21,2021-04-21,2021,56.0,1.0,519153731.0,,519153984.0,,29.072623104,29.072608936,29.07261602,auto:ritter+yf,high,ticker+date,headline,
APP,APP,AppLovin Corp,2021-04-15,2021-04-15,2021,80.0,1.0,357955309.0,372165319.0,357955008.0,29.77322552,28.63640064,28.63642472,28.63642472,auto:edgar+ritter+yf,high,ticker+date,headline,
JD,JD.,JD.com Inc,2014-05-22,2014-05-22,2014,19.0,2.0,1367086000.0,,1420500000.0,,26.9895,,26.9895,single:yf,low,name+date(1.00),headline,
GFS,GFS,GlobalFoundries Inc,2021-10-28,2021-10-28,2021,47.0,1.0,,531845744.0,534684992.0,24.996749968,25.130194624,,25.063472296,auto:edgar+yf,high,ticker+date,headline,
BEKE,BEKE,KE Holdings Inc,2020-08-13,2020-08-13,2020,20.0,2.0,3488438135.0,,1127480064.0,,22.54960128,,22.54960128,single:yf,low,ticker+date,headline,
LYFT,LYFT,Lyft Inc,2019-03-29,2019-03-29,2019,72.0,1.0,285877300.0,35831684.0,337500000.0,2.579881248,24.3,20.5831656,22.4415828,auto:ritter+yf,high,ticker+date,headline,
